V,C,Ah
3.236111111111111,0.2,1.9304347826086956
3.236111111111111,0.2,1.9565217391304348
3.236111111111111,0.2,1.982608695652174
3.2333333333333334,0.2,2.008695652173913
3.2333333333333334,0.2,2.034782608695652
3.2333333333333334,0.2,2.0608695652173914
3.2333333333333334,0.2,2.0869565217391304
3.2333333333333334,0.2,2.11304347826087
3.2333333333333334,0.2,2.1391304347826083
3.2305555555555556,0.2,2.1652173913043478
3.2305555555555556,0.2,2.1913043478260867
3.227777777777778,0.2,2.217391304347826
3.227777777777778,0.2,2.243478260869565
3.227777777777778,0.2,2.269565217391304
3.225,0.2,2.2956521739130435
3.225,0.2,2.3217391304347825
3.225,0.2,2.347826086956522
3.225,0.2,2.373913043478261
3.225,0.2,2.4
3.225,0.2,2.426086956521739
3.225,0.2,2.4521739130434783
3.225,0.2,2.4782608695652173
3.219444444444444,0.2,2.5043478260869563
3.219444444444444,0.2,2.5304347826086953
3.219444444444444,0.2,2.5565217391304347
3.219444444444444,0.2,2.5826086956521737
3.219444444444444,0.2,2.608695652173913
3.219444444444444,0.2,2.634782608695652
3.219444444444444,0.2,2.660869565217391
3.219444444444444,0.2,2.6869565217391305
3.216666666666667,0.2,2.7130434782608694
3.216666666666667,0.2,2.739130434782609
3.216666666666667,0.2,2.7652173913043474
3.216666666666667,0.2,2.7913043478260873
3.216666666666667,0.2,2.817391304347826
3.216666666666667,0.2,2.843478260869565
3.216666666666667,0.2,2.869565217391304
3.2138888888888886,0.2,2.895652173913043
3.216666666666667,0.2,2.9217391304347826
3.2138888888888886,0.2,2.9478260869565216
3.216666666666667,0.2,2.9739130434782606
3.216666666666667,0.2,3.0
3.216666666666667,0.2,3.0521739130434784
3.216666666666667,0.2,3.0782608695652174
3.2138888888888886,0.2,3.1043478260869564
3.2138888888888886,0.2,3.130434782608696
3.2138888888888886,0.2,3.1565217391304343
3.2138888888888886,0.2,3.182608695652174
3.2138888888888886,0.2,3.2086956521739127
3.2138888888888886,0.2,3.2347826086956517
3.2138888888888886,0.2,3.260869565217391
3.2138888888888886,0.2,3.28695652173913
3.2138888888888886,0.2,3.3130434782608695
3.2138888888888886,0.2,3.3391304347826085
3.2138888888888886,0.2,3.391304347826087
3.2138888888888886,0.2,3.417391304347826
3.2138888888888886,0.2,3.4434782608695653
3.2138888888888886,0.2,3.4695652173913043
3.2138888888888886,0.2,3.4956521739130433
3.2138888888888886,0.2,3.5217391304347827
3.2138888888888886,0.2,3.5478260869565217
3.2138888888888886,0.2,3.573913043478261
3.2138888888888886,0.2,3.6
3.2138888888888886,0.2,3.6260869565217386
3.2138888888888886,0.2,3.652173913043478
3.2111111111111112,0.2,3.678260869565217
3.208333333333333,0.2,3.7043478260869565
3.208333333333333,0.2,3.7304347826086954
3.208333333333333,0.2,3.7565217391304344
3.2055555555555557,0.2,3.782608695652174
3.2055555555555557,0.2,3.808695652173913
3.2055555555555557,0.2,3.8347826086956522
3.2055555555555557,0.2,3.860869565217391
3.2055555555555557,0.2,3.88695652173913
3.2055555555555557,0.2,3.9130434782608696
3.2027777777777775,0.2,3.9391304347826086
3.2027777777777775,0.2,3.965217391304348
3.2027777777777775,0.2,3.991304347826087
3.2027777777777775,0.2,4.017391304347826
3.2027777777777775,0.2,4.043478260869565
3.2027777777777775,0.2,4.069565217391304
3.2027777777777775,0.2,4.095652173913043
3.2,0.2,4.121739130434783
3.2,0.2,4.147826086956521
3.2,0.2,4.173913043478261
3.197222222222222,0.2,4.2
3.197222222222222,0.2,4.22608695652174
3.2,0.2,4.252173913043478
3.197222222222222,0.2,4.278260869565217
3.197222222222222,0.2,4.304347826086956
3.197222222222222,0.2,4.3304347826086955
3.197222222222222,0.2,4.356521739130435
3.197222222222222,0.2,4.3826086956521735
3.1916666666666664,0.2,4.408695652173913
3.1916666666666664,0.2,4.434782608695652
3.1916666666666664,0.2,4.460869565217391
3.1916666666666664,0.2,4.48695652173913
3.1916666666666664,0.2,4.51304347826087
3.188888888888889,0.2,4.539130434782608
3.186111111111111,0.2,4.565217391304348
3.186111111111111,0.2,4.591304347826087
3.186111111111111,0.2,4.6173913043478265
3.186111111111111,0.2,4.643478260869565
3.1833333333333336,0.2,4.747826086956522
3.1805555555555554,0.2,4.77391304347826
3.1777777777777776,0.2,4.8
3.1777777777777776,0.2,4.852173913043478
3.175,0.2,4.878260869565217
3.175,0.2,4.904347826086957
3.175,0.2,4.930434782608695
3.175,0.2,4.956521739130435
3.1694444444444443,0.2,4.982608695652174
3.1694444444444443,0.2,5.0086956521739125
3.1694444444444443,0.2,5.034782608695652
3.1694444444444443,0.2,5.0608695652173905
3.1694444444444443,0.2,5.086956521739131
3.1638888888888888,0.2,5.113043478260869
3.1638888888888888,0.2,5.139130434782608
3.1638888888888888,0.2,5.165217391304347
3.158333333333333,0.2,5.191304347826087
3.158333333333333,0.2,5.217391304347826
3.158333333333333,0.2,5.243478260869565
3.15,0.2,5.321739130434782
3.147222222222222,0.2,5.3478260869565215
3.147222222222222,0.2,5.373913043478261
3.1416666666666666,0.2,5.3999999999999995
3.1416666666666666,0.2,5.426086956521739
3.136111111111111,0.2,5.452173913043478
3.136111111111111,0.2,5.478260869565218
3.1305555555555555,0.2,5.504347826086956
3.1305555555555555,0.2,5.530434782608695
3.125,0.2,5.556521739130434
3.1222222222222222,0.2,5.5826086956521745
3.1194444444444445,0.2,5.608695652173913
3.113888888888889,0.2,5.634782608695652
3.1055555555555556,0.2,5.660869565217391
3.1055555555555556,0.2,5.68695652173913
3.102777777777778,0.2,5.71304347826087
3.0972222222222223,0.2,5.739130434782608
3.091666666666667,0.2,5.765217391304348
3.0888888888888886,0.2,5.791304347826086
3.0861111111111112,0.2,5.817391304347825
3.075,0.2,5.843478260869565
3.072222222222222,0.2,5.869565217391305
3.063888888888889,0.2,5.895652173913043
3.0555555555555554,0.2,5.921739130434782
3.047222222222222,0.2,5.947826086956521
3.0388888888888888,0.2,5.9739130434782615
3.0277777777777777,0.2,6.0
3.0083333333333333,0.2,6.0260869565217385
2.9805555555555556,0.2,6.052173913043478
2.9194444444444443,0.2,6.0782608695652165
2.8166666666666664,0.2,6.104347826086957
